api_name,description,input_params,output_params,begin_line_number,end_line_number,line_count,source,return_type,query_type
stock_gpzy_industry_data_em,东方财富网-数据中心-特色数据-股权质押-上市公司质押比例-行业数据,[],"[{'name': '行业', 'type': 'object', 'description': '-'}, {'name': '平均质押比例', 'type': 'float64', 'description': '注意单位: %'}, {'name': '公司家数', 'type': 'float64', 'description': '-'}, {'name': '质押总笔数', 'type': 'float64', 'description': '-'}, {'name': '质押总股本', 'type': 'float64', 'description': '-'}, {'name': '最新质押市值', 'type': 'float64', 'description': '-'}, {'name': '统计时间', 'type': 'object', 'description': '-'}]",5967,6023,56,东方财富,DataFrame,批量查询
stock_sy_profile_em,东方财富网-数据中心-特色数据-商誉-A股商誉市场概况,[],"[{'name': '报告期', 'type': 'object', 'description': '-'}, {'name': '商誉', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '商誉减值', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '净资产', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '商誉占净资产比例', 'type': 'float64', 'description': '-'}, {'name': '商誉减值占净资产比例', 'type': 'float64', 'description': '-'}, {'name': '净利润规模', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '商誉减值占净利润比例', 'type': 'float64', 'description': '-'}]",6024,6084,60,东方财富,DataFrame,批量查询
stock_sy_yq_em,东方财富网-数据中心-特色数据-商誉-商誉减值预期明细,"[{'name': 'date', 'type': 'str', 'description': 'date=""20221231""; 参见网页选项'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '股票简称', 'type': 'object', 'description': '-'}, {'name': '业绩变动原因', 'type': 'object', 'description': '-'}, {'name': '最新商誉报告期', 'type': 'object', 'description': '-'}, {'name': '最新一期商誉', 'type': 'float64', 'description': '主要单位: 元'}, {'name': '上年商誉', 'type': 'float64', 'description': '主要单位: 元'}, {'name': '预计净利润-下限', 'type': 'int64', 'description': '主要单位: 元'}, {'name': '预计净利润-上限', 'type': 'int64', 'description': '主要单位: 元'}, {'name': '业绩变动幅度-下限', 'type': 'float64', 'description': '主要单位: %'}, {'name': '业绩变动幅度-上限', 'type': 'float64', 'description': '主要单位: %'}, {'name': '上年度同期净利润', 'type': 'float64', 'description': '主要单位: 元'}, {'name': '公告日期', 'type': 'object', 'description': '-'}, {'name': '交易市场', 'type': 'object', 'description': '-'}]",6085,6146,61,东方财富,DataFrame,批量查询
stock_sy_jz_em,东方财富网-数据中心-特色数据-商誉-个股商誉减值明细,"[{'name': 'date', 'type': 'str', 'description': 'date=""20230331""; 参见网页选项'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '股票简称', 'type': 'object', 'description': '-'}, {'name': '商誉', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '商誉减值', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '商誉减值占净资产比例', 'type': 'float64', 'description': '-'}, {'name': '净利润', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '商誉减值占净利润比例', 'type': 'float64', 'description': '-'}, {'name': '公告日期', 'type': 'object', 'description': '-'}, {'name': '交易市场', 'type': 'object', 'description': '-'}]",6147,6204,57,东方财富,DataFrame,批量查询
stock_sy_em,东方财富网-数据中心-特色数据-商誉-个股商誉明细,"[{'name': 'date', 'type': 'str', 'description': 'date=""20240630""; 参见网页选项'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '股票简称', 'type': 'object', 'description': '-'}, {'name': '商誉', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '商誉占净资产比例', 'type': 'float64', 'description': ''}, {'name': '净利润', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '净利润同比', 'type': 'float64', 'description': ''}, {'name': '上年商誉', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '公告日期', 'type': 'object', 'description': '-'}, {'name': '交易市场', 'type': 'object', 'description': '-'}]",6205,6262,57,东方财富,DataFrame,批量查询
stock_sy_hy_em,东方财富网-数据中心-特色数据-商誉-行业商誉,"[{'name': 'date', 'type': 'str', 'description': 'date=""20240930""; 参见网页选项'}]","[{'name': '行业名称', 'type': 'object', 'description': '-'}, {'name': '公司家数', 'type': 'int64', 'description': '-'}, {'name': '商誉规模', 'type': 'float64', 'description': '-'}, {'name': '净资产', 'type': 'float64', 'description': '-'}, {'name': '商誉规模占净资产规模比例', 'type': 'float64', 'description': '-'}, {'name': '净利润规模', 'type': 'float64', 'description': '-'}]",6263,6318,55,东方财富,DataFrame,批量查询
stock_account_statistics_em,东方财富网-数据中心-特色数据-股票账户统计,[],"[{'name': '数据日期', 'type': 'object', 'description': '-'}, {'name': '新增投资者-数量', 'type': 'float64', 'description': '注意单位: 万户'}, {'name': '新增投资者-环比', 'type': 'float64', 'description': '-'}, {'name': '新增投资者-同比', 'type': 'float64', 'description': '-'}, {'name': '期末投资者-总量', 'type': 'float64', 'description': '注意单位: 万户'}, {'name': '期末投资者-A股账户', 'type': 'float64', 'description': '注意单位: 万户'}, {'name': '期末投资者-B股账户', 'type': 'float64', 'description': '注意单位: 万户'}, {'name': '沪深总市值', 'type': 'float64', 'description': '-'}, {'name': '沪深户均市值', 'type': 'float64', 'description': '注意单位: 万'}, {'name': '上证指数-收盘', 'type': 'float64', 'description': '-'}, {'name': '上证指数-涨跌幅', 'type': 'float64', 'description': '-'}]",6319,6379,60,东方财富,DataFrame,批量查询
stock_analyst_rank_em,东方财富网-数据中心-研究报告-东方财富分析师指数,"[{'name': 'year', 'type': 'str', 'description': ""year='2024'; 从 2013 年至今""}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '分析师名称', 'type': 'object', 'description': '-'}, {'name': '分析师单位', 'type': 'object', 'description': '-'}, {'name': '年度指数', 'type': 'float64', 'description': '-'}, {'name': 'xxxx年收益率', 'type': 'float64', 'description': '其中 xxxx 表示指定的年份; 注意单位: %'}, {'name': '3个月收益率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '6个月收益率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '12个月收益率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '成分股个数', 'type': 'int64', 'description': '-'}, {'name': 'xxxx最新个股评级-股票名称', 'type': 'object', 'description': '其中 xxxx 表示指定的年份'}, {'name': 'xxxx最新个股评级-股票代码', 'type': 'object', 'description': '其中 xxxx 表示指定的年份'}, {'name': '分析师ID', 'type': 'object', 'description': '-'}, {'name': '行业代码', 'type': 'object', 'description': '-'}, {'name': '行业', 'type': 'object', 'description': '-'}, {'name': '更新日期', 'type': 'object', 'description': '数据更新日期'}, {'name': '年度', 'type': 'object', 'description': '数据更新年度'}]",6380,6443,63,东方财富,DataFrame,批量查询
stock_analyst_detail_em,东方财富网-数据中心-研究报告-东方财富分析师指数-分析师详情,"[{'name': 'analyst_id', 'type': 'str', 'description': 'analyst_id=""11000257131""; 分析师ID, 从 ak.stock_analyst_rank_em() 获取'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""最新跟踪成分股""; 从 {""最新跟踪成分股"", ""历史跟踪成分股"", ""历史指数""} 中选择'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '股票名称', 'type': 'object', 'description': '-'}, {'name': '调入日期', 'type': 'object', 'description': '-'}, {'name': '最新评级日期', 'type': 'object', 'description': '-'}, {'name': '当前评级名称', 'type': 'object', 'description': '-'}, {'name': '成交价格(前复权)', 'type': 'float64', 'description': '-'}, {'name': '最新价格', 'type': 'float64', 'description': '-'}, {'name': '阶段涨跌幅', 'type': 'float64', 'description': '注意单位: %'}]",6444,6594,150,东方财富,DataFrame,批量查询
stock_comment_em,东方财富网-数据中心-特色数据-千股千评,[],"[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '市盈率', 'type': 'float64', 'description': '-'}, {'name': '主力成本', 'type': 'float64', 'description': '-'}, {'name': '机构参与度', 'type': 'float64', 'description': '-'}, {'name': '综合得分', 'type': 'float64', 'description': '-'}, {'name': '上升', 'type': 'int64', 'description': '注意: 正负号'}, {'name': '目前排名', 'type': 'int64', 'description': '-'}, {'name': '关注指数', 'type': 'float64', 'description': '-'}, {'name': '交易日', 'type': 'float64', 'description': '-'}]",6595,6660,65,东方财富,DataFrame,批量查询
stock_comment_detail_zlkp_jgcyd_em,东方财富网-数据中心-特色数据-千股千评-主力控盘-机构参与度,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""600000""'}]","[{'name': '交易日', 'type': 'object', 'description': '-'}, {'name': '机构参与度', 'type': 'float64', 'description': '注意单位: %'}]",6661,6742,81,东方财富,DataFrame,单个查询
stock_comment_detail_zhpj_lspf_em,东方财富网-数据中心-特色数据-千股千评-综合评价-历史评分,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""600000""'}]","[{'name': '日期', 'type': 'object', 'description': '-'}, {'name': '评分', 'type': 'float64', 'description': '-'}]",6743,6812,69,东方财富,DataFrame,单个查询
stock_comment_detail_scrd_focus_em,东方财富网-数据中心-特色数据-千股千评-市场热度-用户关注指数,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""600000""'}]","[{'name': '交易日', 'type': 'object', 'description': '-'}, {'name': '用户关注指数', 'type': 'float64', 'description': '-'}]",6813,6880,67,东方财富,DataFrame,单个查询
stock_comment_detail_scrd_desire_em,东方财富网-数据中心-特色数据-千股千评-市场热度-市场参与意愿,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""600000""'}]","[{'name': '交易日期', 'type': 'object', 'description': '-'}, {'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '参与意愿', 'type': 'float64', 'description': '-'}, {'name': '5日平均参与意愿', 'type': 'float64', 'description': '-'}, {'name': '参与意愿变化', 'type': 'float64', 'description': '-'}, {'name': '5日平均变化', 'type': 'float64', 'description': '-'}]",6881,6927,46,东方财富,DataFrame,单个查询
stock_hsgt_fund_flow_summary_em,东方财富网-数据中心-资金流向-沪深港通资金流向,[],"[{'name': '交易日', 'type': 'object', 'description': '-'}, {'name': '类型', 'type': 'object', 'description': '-'}, {'name': '板块', 'type': 'object', 'description': '-'}, {'name': '资金方向', 'type': 'object', 'description': '-'}, {'name': '交易状态', 'type': 'int64', 'description': '3 为收盘'}, {'name': '成交净买额', 'type': 'float64', 'description': '注意单位: 亿元'}, {'name': '资金净流入', 'type': 'float64', 'description': '注意单位: 亿元'}, {'name': '当日资金余额', 'type': 'float64', 'description': '注意单位: 亿元'}, {'name': '上涨数', 'type': 'int64', 'description': '-'}, {'name': '持平数', 'type': 'int64', 'description': '-'}, {'name': '下跌数', 'type': 'int64', 'description': '-'}, {'name': '相关指数', 'type': 'object', 'description': '-'}, {'name': '指数涨跌幅', 'type': 'float64', 'description': '注意单位: %'}]",6928,6983,55,东方财富,DataFrame,批量查询
stock_sgt_settlement_exchange_rate_szse,深港通-港股通业务信息-结算汇率,[],"[{'name': '适用日期', 'type': 'object', 'description': '-'}, {'name': '买入结算汇兑比率', 'type': 'float64', 'description': '-'}, {'name': '卖出结算汇兑比率', 'type': 'float64', 'description': '-'}, {'name': '货币种类', 'type': 'object', 'description': '-'}]",6984,7034,50,未知,DataFrame,批量查询
stock_sgt_settlement_exchange_rate_sse,沪港通-港股通信息披露-结算汇兑,[],"[{'name': '适用日期', 'type': 'object', 'description': '-'}, {'name': '买入结算汇兑比率', 'type': 'float64', 'description': '-'}, {'name': '卖出结算汇兑比率', 'type': 'float64', 'description': '-'}, {'name': '货币种类', 'type': 'object', 'description': '-'}]",7035,7085,50,未知,DataFrame,批量查询
stock_sgt_reference_exchange_rate_szse,深港通-港股通业务信息-参考汇率,[],"[{'name': '适用日期', 'type': 'object', 'description': '-'}, {'name': '参考汇率买入价', 'type': 'float64', 'description': '-'}, {'name': '参考汇率卖出价', 'type': 'float64', 'description': '-'}, {'name': '货币种类', 'type': 'object', 'description': '-'}]",7086,7136,50,未知,DataFrame,批量查询
stock_sgt_reference_exchange_rate_sse,沪港通-港股通信息披露-参考汇率,[],"[{'name': '适用日期', 'type': 'object', 'description': '-'}, {'name': '参考汇率买入价', 'type': 'float64', 'description': '-'}, {'name': '参考汇率卖出价', 'type': 'float64', 'description': '-'}, {'name': '货币种类', 'type': 'object', 'description': '-'}]",7137,7188,51,未知,DataFrame,批量查询
